Shipment_ID,Shipment_Date,Region,Transport_Mode,Priority,Distance_km,Shipment_Volume_kg,Warehouse_Processing_Hours,Traffic_Level,Weather_Condition,Delivery_Time_Hours
SHP-01544,2025-07-18,East,Road,Standard,2794,52.18,2.88,Low,Clear,56.94
SHP-01545,2025-02-21,East,Road,Standard,468,76.69,4.39,Medium,Storm,21.52
SHP-01546,2025-09-17,South,Air,Standard,137,286.02,6.94,Medium,Clear,14.67
SHP-01547,2025-02-28,West,Rail,Express,2753,729.07,3.89,High,Clear,45.29
SHP-01548,2025-03-13,East,Air,Standard,264,247.7,2.2,Medium,Clear,5.99
SHP-01549,2025-05-28,East,Road,Standard,1808,1138.4,2.66,Low,Clear,38.89
SHP-01550,2025-12-15,West,Rail,Standard,2649,378.35,0.62,Medium,Clear,43.93
SHP-01551,2025-03-04,South,Road,Express,1570,132.0,5.5,High,Clear,35.36
SHP-01552,2025-11-06,West,Air,Express,1767,430.99,2.38,High,Clear,8.81
SHP-01553,2025-08-31,North,Rail,Standard,2600,92.01,3.69,Medium,Clear,42.64
SHP-01554,2025-11-26,South,Road,Standard,2796,266.83,0.51,High,Clear,63.05
SHP-01555,2025-04-17,South,Road,Express,2342,270.18,3.13,High,Clear,48.02
SHP-01556,2025-08-14,West,Air,Standard,1551,265.55,6.69,Low,Clear,14.37
SHP-01557,2025-11-09,West,Rail,Standard,358,85.03,3.94,Low,Clear,18.84
SHP-01558,2025-08-06,East,Road,Standard,280,20.0,13.13,Low,Clear,20.32
SHP-01559,2025-08-29,East,Sea,Express,204,198.05,2.36,Medium,Rain,14.92
SHP-01560,2025-09-16,East,Air,Standard,1248,311.68,3.8,Medium,Rain,13.64
SHP-01561,2025-09-19,West,Sea,Standard,2945,594.61,3.37,High,Rain,105.35
SHP-01562,2025-01-05,South,Road,Standard,164,314.79,5.55,Medium,Storm,18.49
SHP-01563,2025-09-18,South,Rail,Standard,1463,90.61,3.28,Medium,Storm,35.31
SHP-01564,2025-02-23,North,Sea,Standard,360,206.41,2.26,Medium,Rain,24.24
SHP-01565,2025-02-16,West,Rail,Standard,1042,216.0,3.6,Low,Storm,28.16
SHP-01566,2025-08-03,East,Air,Standard,2397,541.42,3.97,Low,Rain,19.42
SHP-01567,2025-06-26,South,Road,Standard,1091,320.7,5.07,Medium,Rain,31.77
SHP-01568,2025-01-09,North,Road,Standard,2881,103.6,3.98,Medium,Clear,60.7
SHP-01569,2025-04-09,West,Road,Express,61,159.5,8.36,High,Clear,15.03
SHP-01570,2025-01-20,North,Road,Express,1477,403.11,10.89,Medium,Rain,42.29
SHP-01571,2025-08-29,East,Road,Express,2329,281.75,2.44,High,Clear,49.67
SHP-01572,2025-03-02,West,Road,Standard,2063,243.29,5.9,Medium,Rain,48.3
SHP-01573,2025-06-27,South,Sea,Standard,779,205.62,5.11,Medium,Clear,31.07
SHP-01574,2025-12-04,North,Road,Standard,1351,396.85,0.66,Medium,Clear,27.45
SHP-01575,2025-03-03,East,Air,Express,1426,182.52,7.38,Low,Rain,10.29
SHP-01576,2025-05-25,West,Air,Express,2086,154.45,1.89,Low,Storm,17.29
SHP-01577,2025-08-04,East,Rail,Express,2400,442.9,1.82,Low,Clear,41.63
SHP-01578,2025-01-03,West,Road,Standard,590,20.0,3.91,Medium,Rain,24.6
SHP-01579,2025-06-09,North,Air,Standard,2567,100.9,4.93,Medium,Rain,13.26
SHP-01580,2025-08-15,South,Rail,Standard,2910,135.68,4.84,Low,Clear,49.67
SHP-01581,2025-09-26,East,Air,Standard,126,462.49,3.57,Medium,Clear,7.48
SHP-01582,2025-04-30,West,Air,Standard,73,271.38,3.37,Low,Clear,8.41
SHP-01583,2025-03-30,North,Sea,Express,1088,94.87,3.34,High,Clear,38.48
SHP-01584,2025-11-25,West,Rail,Standard,725,88.71,3.41,High,Clear,24.12
SHP-01585,2025-03-09,East,Road,Standard,2622,470.9,4.17,High,Clear,61.45
SHP-01586,2025-12-23,South,Rail,Standard,2444,88.97,6.02,Medium,Clear,40.37
SHP-01587,2025-04-08,North,Road,Express,221,149.59,5.45,Low,Rain,8.93
SHP-01588,2025-09-24,West,Sea,Standard,1942,178.31,5.76,High,Clear,69.39
SHP-01589,2025-04-15,North,Road,Standard,2809,343.68,4.57,Low,Clear,59.79
SHP-01590,2025-11-19,South,Road,Express,538,166.57,5.09,Low,Clear,11.63
SHP-01591,2025-05-03,South,Air,Standard,1535,76.6,3.89,Low,Rain,10.54
SHP-01592,2025-01-29,West,Rail,Standard,2475,363.67,5.14,Medium,Rain,48.23
SHP-01593,2025-05-17,East,Road,Standard,2469,358.49,4.16,Medium,Clear,51.34
SHP-01594,2025-07-14,West,Rail,Standard,806,637.26,0.67,Medium,Storm,20.27
SHP-01595,2025-08-14,North,Sea,Express,2574,289.18,1.17,Medium,Rain,78.52
SHP-01596,2025-11-28,East,Road,Express,2479,85.62,3.49,Low,Rain,50.85
SHP-01597,2025-06-19,East,Sea,Standard,204,618.24,1.35,High,Rain,17.13
SHP-01598,2025-01-09,West,Road,Standard,306,177.82,3.8,Medium,Clear,12.87
SHP-01599,2025-02-09,West,Air,Standard,1829,419.91,4.73,Medium,Clear,16.62
SHP-01600,2025-01-25,North,Air,Standard,723,604.81,4.97,Medium,Clear,10.88
SHP-01601,2025-09-18,East,Road,Standard,2165,257.41,3.44,Low,Clear,48.04
SHP-01602,2025-08-14,North,Road,Standard,2441,235.91,4.76,Low,Clear,51.66
SHP-01603,2025-05-04,East,Road,Standard,722,289.86,5.88,Medium,Rain,27.48
SHP-01604,2025-02-07,South,Air,Express,2488,327.41,6.22,Low,Clear,18.08
SHP-01605,2025-11-24,South,Rail,Standard,1522,465.47,5.99,Low,Storm,40.45
SHP-01606,2025-09-08,South,Rail,Standard,308,212.31,4.19,High,Clear,21.23
SHP-01607,2025-06-25,East,Road,Standard,356,248.68,2.04,Medium,Clear,17.89
SHP-01608,2025-03-31,South,Road,Express,1168,162.45,1.14,Medium,Clear,26.55
SHP-01609,2025-02-06,East,Road,Standard,295,161.8,3.44,Medium,Clear,13.89
SHP-01610,2025-11-12,South,Road,Standard,2830,121.14,3.23,High,Storm,68.4
SHP-01611,2025-06-25,North,Rail,Standard,1708,171.05,5.92,Low,Rain,32.96
SHP-01612,2025-10-11,West,Sea,Express,236,109.28,2.28,High,Clear,14.93
SHP-01613,2025-03-22,South,Air,Standard,1847,430.92,4.29,Medium,Storm,24.61
SHP-01614,2025-04-24,South,Road,Express,974,372.03,0.67,Low,Rain,20.59
SHP-01615,2025-02-09,East,Sea,Express,834,224.67,3.27,Low,Clear,29.01
SHP-01616,2025-10-28,South,Air,Express,1645,284.63,3.32,Medium,Rain,11.87
SHP-01617,2025-08-12,North,Sea,Standard,2505,121.26,2.24,Medium,Clear,80.06
SHP-01618,2025-11-14,South,Rail,Standard,1410,235.14,0.81,Low,Clear,24.45
SHP-01619,2025-12-15,West,Road,Standard,390,506.33,2.16,Medium,Rain,15.55
SHP-01620,2025-04-25,East,Road,Express,612,495.24,8.46,Medium,Clear,20.18
SHP-01621,2025-07-05,East,Air,Standard,700,645.33,2.13,Medium,Clear,13.41
SHP-01622,2025-11-19,East,Road,Standard,1243,430.25,10.61,High,Clear,40.91
SHP-01623,2025-02-25,North,Road,Standard,118,302.12,2.39,High,Storm,18.11
SHP-01624,2025-02-09,South,Rail,Standard,1633,415.59,1.08,Medium,Rain,34.05
SHP-01625,2025-12-20,East,Rail,Standard,2478,91.71,2.2,High,Clear,45.94
SHP-01626,2025-02-09,North,Rail,Standard,2154,395.3,2.23,Low,Clear,40.92
SHP-01627,2025-12-13,South,Road,Standard,1350,439.9,1.29,Low,Clear,28.25
SHP-01628,2025-08-25,South,Road,Express,2947,232.35,2.95,Medium,Rain,61.08
SHP-01629,2025-10-16,South,Rail,Standard,1172,251.12,1.61,Medium,Clear,20.61
SHP-01630,2025-09-19,West,Sea,Standard,965,198.44,3.42,Medium,Rain,37.69
SHP-01631,2025-08-04,North,Air,Standard,2422,227.26,2.12,Medium,Storm,16.97
SHP-01632,2025-05-27,East,Sea,Standard,510,272.98,8.29,Low,Rain,30.94
SHP-01633,2025-12-02,North,Air,Express,2276,292.91,8.91,Low,Clear,18.51
SHP-01634,2025-06-17,West,Rail,Standard,893,122.87,14.8,High,Clear,35.69
SHP-01635,2025-04-02,North,Road,Standard,623,141.46,4.52,High,Clear,24.02
SHP-01636,2025-12-19,South,Air,Standard,168,372.25,5.0,Medium,Clear,8.73
SHP-01637,2025-02-28,East,Rail,Express,2646,311.79,3.8,Medium,Rain,44.72
SHP-01638,2025-02-28,East,Rail,Standard,695,131.34,2.26,Medium,Clear,23.41
SHP-01639,2025-10-31,South,Rail,Express,1528,219.87,4.0,Low,Clear,31.47
SHP-01640,2025-06-18,South,Rail,Standard,2123,703.92,6.0,Medium,Rain,44.75
SHP-01641,2025-09-26,South,Road,Standard,1563,29.87,5.37,Medium,Clear,37.44
SHP-01642,2025-12-29,North,Rail,Standard,2081,20.0,3.41,Medium,Clear,42.42
SHP-01643,2025-02-14,North,Road,Express,1081,30.6,3.72,Low,Rain,23.91
SHP-01644,2025-12-11,South,Air,Standard,1018,879.04,1.4,High,Clear,15.95
SHP-01645,2025-06-30,North,Road,Express,2060,101.37,3.64,High,Rain,52.39
SHP-01646,2025-06-19,South,Road,Standard,1589,190.38,1.73,Low,Rain,34.96
SHP-01647,2025-12-22,East,Road,Standard,2630,351.91,5.26,Medium,Rain,63.78
SHP-01648,2025-07-10,West,Air,Standard,2246,336.42,5.17,High,Clear,22.73
SHP-01649,2025-06-04,East,Road,Express,1561,200.15,7.37,Low,Clear,36.59
SHP-01650,2025-07-07,North,Road,Standard,1098,578.57,2.3,Medium,Clear,25.58
SHP-01651,2025-01-07,North,Rail,Express,704,404.93,0.58,Medium,Clear,11.93
SHP-01652,2025-05-13,West,Road,Express,2004,146.77,4.13,Medium,Storm,49.92
SHP-01653,2025-08-23,South,Sea,Express,604,105.7,4.78,High,Rain,25.23
SHP-01654,2025-02-14,North,Sea,Standard,474,269.8,4.57,Medium,Clear,23.77
SHP-01655,2025-11-10,East,Rail,Standard,342,417.8,0.97,Low,Storm,19.36
SHP-01656,2025-09-06,East,Road,Express,1258,714.32,9.46,Low,Rain,38.49
SHP-01657,2025-01-31,East,Air,Standard,2651,301.53,5.41,Low,Clear,14.65
SHP-01658,2025-01-23,North,Road,Standard,480,184.06,5.32,Medium,Clear,22.94
SHP-01659,2025-06-09,North,Rail,Standard,2701,546.04,5.46,Medium,Clear,54.59
SHP-01660,2025-12-29,West,Road,Standard,366,498.76,2.75,Low,Storm,21.5
SHP-01661,2025-06-07,North,Sea,Standard,447,402.14,0.6,Medium,Clear,16.71
SHP-01662,2025-02-08,East,Road,Standard,1397,88.29,4.6,Medium,Rain,37.0
SHP-01663,2025-03-23,East,Rail,Standard,1638,191.36,3.42,Low,Clear,31.61
SHP-01664,2025-12-22,East,Air,Standard,645,210.45,6.54,Medium,Rain,17.18
SHP-01665,2025-09-15,South,Rail,Standard,2643,402.27,4.32,Medium,Clear,48.17
SHP-01666,2025-07-25,South,Road,Standard,2173,42.77,0.5,Medium,Storm,53.29
SHP-01667,2025-03-18,East,Sea,Standard,2962,180.27,2.16,Medium,Storm,99.25
SHP-01668,2025-01-12,West,Rail,Standard,1993,245.85,1.14,Medium,Clear,36.79
SHP-01669,2025-10-22,West,Rail,Standard,965,204.98,2.04,High,Rain,25.54
SHP-01670,2025-08-12,North,Road,Standard,2806,666.84,6.19,Medium,Rain,63.65
SHP-01671,2025-01-13,North,Rail,Standard,2583,468.33,5.26,Medium,Storm,51.82
SHP-01672,2025-02-15,West,Road,Express,2844,467.52,1.58,Medium,Clear,62.65
SHP-01673,2025-06-04,East,Road,Standard,1305,170.16,2.11,Low,Clear,35.46
SHP-01674,2025-04-23,West,Road,Express,2647,274.86,5.11,Medium,Rain,59.34
SHP-01675,2025-08-21,North,Air,Standard,1025,120.75,5.84,Medium,Rain,19.95
SHP-01676,2025-01-17,East,Road,Standard,1125,123.76,3.9,Low,Clear,31.46
SHP-01677,2025-12-26,East,Road,Standard,1294,471.16,2.43,Medium,Rain,35.6
SHP-01678,2025-08-11,East,Rail,Standard,1501,420.59,8.04,Low,Clear,29.09
SHP-01679,2025-12-20,South,Air,Standard,1216,113.62,4.85,Medium,Rain,15.57
SHP-01680,2025-07-07,North,Road,Standard,2078,262.36,0.82,Low,Clear,42.29
SHP-01681,2025-12-10,East,Rail,Standard,412,63.98,15.0,Low,Clear,19.33
SHP-01682,2025-12-31,North,Road,Standard,2479,348.15,10.35,High,Clear,57.9
SHP-01683,2025-06-12,South,Road,Standard,2368,111.3,5.5,High,Clear,58.32
SHP-01684,2025-11-22,West,Road,Express,2395,262.9,3.79,Low,Clear,49.56
SHP-01685,2025-03-15,South,Air,Standard,283,700.23,3.26,Medium,Clear,7.44
SHP-01686,2025-08-21,West,Road,Standard,2672,99.56,2.27,Low,Clear,53.0
SHP-01687,2025-08-12,North,Road,Standard,1781,309.67,5.56,Medium,Clear,46.5
SHP-01688,2025-11-15,East,Road,Standard,76,236.22,1.94,Medium,Rain,9.56
SHP-01689,2025-03-01,West,Air,Express,1544,92.21,1.32,Low,Clear,8.59
SHP-01690,2025-12-01,North,Road,Standard,142,138.25,4.17,Medium,Clear,11.35
SHP-01691,2025-08-10,North,Road,Standard,2714,327.89,1.76,Low,Clear,57.18
SHP-01692,2025-02-06,South,Road,Express,358,208.13,2.03,Low,Storm,13.78
SHP-01693,2025-10-05,North,Road,Standard,101,590.11,5.98,High,Rain,18.48
SHP-01694,2025-07-15,East,Rail,Standard,368,338.55,4.93,Medium,Clear,16.97
SHP-01695,2025-12-18,West,Rail,Express,2042,106.09,1.88,Medium,Rain,36.73
SHP-01696,2025-08-30,South,Road,Standard,230,431.62,9.7,Medium,Storm,24.84
SHP-01697,2025-11-20,North,Road,Standard,1642,466.55,3.85,Medium,Clear,40.48
SHP-01698,2025-08-07,South,Road,Standard,2972,294.99,2.53,Medium,Storm,75.45
SHP-01699,2025-07-11,East,Road,Standard,696,357.75,2.3,Medium,Clear,29.6
SHP-01700,2025-01-17,North,Road,Standard,2011,292.21,1.92,Medium,Clear,42.52
SHP-01701,2025-01-12,East,Air,Express,1333,534.5,4.96,Medium,Clear,6.01
SHP-01702,2025-07-12,East,Sea,Standard,2294,493.84,2.1,Medium,Rain,78.65
SHP-01703,2025-01-22,East,Sea,Express,2742,63.8,3.31,Medium,Clear,85.48
SHP-01704,2025-04-30,North,Sea,Express,2352,57.38,3.21,Medium,Clear,75.88
SHP-01705,2025-07-29,East,Rail,Standard,2074,210.92,2.02,Medium,Clear,39.31
SHP-01706,2025-11-02,North,Air,Standard,2829,414.19,2.07,Medium,Clear,17.78
SHP-01707,2025-09-27,North,Road,Standard,385,521.91,1.32,Medium,Clear,18.16
SHP-01708,2025-07-11,West,Rail,Express,1626,186.34,5.67,Medium,Clear,34.87
SHP-01709,2025-06-24,East,Rail,Express,1575,206.84,4.56,High,Clear,29.07
SHP-01710,2025-10-12,North,Rail,Standard,1039,194.64,3.2,Medium,Storm,27.08
SHP-01711,2025-07-23,North,Air,Standard,2997,228.92,1.81,High,Clear,20.37
SHP-01712,2025-06-13,North,Road,Standard,1328,271.88,5.09,Medium,Clear,34.67
SHP-01713,2025-09-08,South,Road,Express,563,171.16,4.74,High,Clear,19.87
SHP-01714,2025-08-15,North,Sea,Standard,2079,194.18,7.09,Medium,Clear,72.31
SHP-01715,2025-01-07,North,Road,Standard,291,317.36,5.26,High,Clear,21.7
SHP-01716,2025-01-29,South,Rail,Express,2246,82.98,1.78,Low,Clear,40.71
SHP-01717,2025-02-02,East,Sea,Standard,1783,743.53,2.37,Low,Rain,63.07
SHP-01718,2025-05-14,East,Rail,Standard,2854,406.8,7.3,Medium,Clear,51.3
SHP-01719,2025-03-20,East,Rail,Standard,2717,573.48,1.46,High,Clear,50.33
SHP-01720,2025-02-27,North,Road,Standard,2550,117.49,4.28,Medium,Clear,55.52
SHP-01721,2025-01-26,West,Road,Standard,2309,152.65,5.22,Low,Rain,54.47
SHP-01722,2025-08-14,West,Sea,Express,717,21.91,5.12,Medium,Rain,30.82
SHP-01723,2025-10-12,West,Rail,Standard,643,251.33,1.51,Medium,Clear,23.15
SHP-01724,2025-01-04,West,Rail,Standard,2228,256.78,3.19,Medium,Clear,39.52
SHP-01725,2025-04-09,West,Road,Standard,2709,295.49,1.5,Medium,Storm,64.28
SHP-01726,2025-02-08,East,Road,Standard,305,53.29,2.36,High,Clear,24.46
SHP-01727,2025-09-28,North,Sea,Standard,1552,237.18,3.38,High,Clear,54.48
SHP-01728,2025-10-12,East,Road,Express,610,307.0,5.44,Low,Clear,18.57
SHP-01729,2025-06-06,East,Rail,Express,2160,340.33,4.99,Medium,Clear,36.28
SHP-01730,2025-03-16,East,Road,Standard,1384,157.99,3.73,Medium,Storm,41.44
SHP-01731,2025-10-15,East,Air,Standard,456,814.01,3.11,Medium,Storm,15.73
SHP-01732,2025-05-10,North,Sea,Standard,2899,205.37,3.79,Low,Rain,95.62
SHP-01733,2025-06-24,South,Rail,Express,1910,269.98,4.16,High,Clear,37.75
SHP-01734,2025-03-25,West,Road,Standard,2112,188.03,2.83,Medium,Clear,44.3
SHP-01735,2025-01-22,East,Rail,Express,1760,159.85,0.5,High,Clear,35.28
SHP-01736,2025-01-27,East,Air,Standard,308,379.32,2.27,High,Storm,19.84
SHP-01737,2025-07-14,North,Road,Express,772,55.75,3.38,Low,Rain,23.01
SHP-01738,2025-12-03,South,Sea,Express,1332,394.83,5.18,High,Clear,45.59
SHP-01739,2025-08-24,West,Rail,Express,663,265.51,2.41,Medium,Clear,16.08
SHP-01740,2025-04-02,East,Sea,Standard,1744,213.66,2.19,Medium,Clear,61.11
SHP-01741,2025-01-21,West,Rail,Standard,2028,87.86,0.52,Medium,Storm,40.52
SHP-01742,2025-10-30,South,Road,Standard,862,250.26,3.57,Medium,Clear,21.45
SHP-01743,2025-12-23,East,Road,Express,1836,376.55,3.58,Medium,Clear,40.51
SHP-01744,2025-03-25,North,Road,Standard,380,273.35,1.25,Medium,Clear,17.94
SHP-01745,2025-09-19,East,Sea,Express,2262,231.79,4.95,Low,Clear,74.57
SHP-01746,2025-05-27,South,Air,Express,1266,202.81,3.34,Medium,Storm,15.24
SHP-01747,2025-09-14,South,Air,Standard,1594,173.77,1.45,Low,Storm,13.81
SHP-01748,2025-02-27,East,Road,Express,1447,93.83,2.58,Low,Storm,35.59
SHP-01749,2025-01-15,West,Road,Standard,436,371.69,3.12,Medium,Rain,17.72
SHP-01750,2025-06-11,North,Air,Standard,1568,286.66,1.86,Medium,Clear,14.39
SHP-01751,2025-06-12,West,Rail,Standard,1867,387.61,6.88,Medium,Clear,38.4
SHP-01752,2025-11-16,South,Road,Standard,1867,171.41,2.1,Low,Clear,38.52
SHP-01753,2025-10-08,South,Rail,Express,1864,214.2,0.85,High,Rain,39.4
SHP-01754,2025-10-07,North,Road,Standard,2425,89.12,1.34,Medium,Clear,51.65
SHP-01755,2025-01-12,South,Road,Standard,1565,58.94,4.04,Low,Rain,39.88
SHP-01756,2025-10-01,South,Rail,Standard,1290,259.63,4.99,Medium,Clear,23.89
SHP-01757,2025-09-28,North,Road,Express,369,29.86,4.02,Medium,Clear,5.5
SHP-01758,2025-07-27,South,Sea,Standard,448,308.6,4.86,Low,Rain,19.6
SHP-01759,2025-01-27,West,Road,Express,1964,153.66,2.39,Medium,Storm,45.59
SHP-01760,2025-03-13,North,Road,Standard,154,905.17,0.64,High,Clear,15.37
SHP-01761,2025-03-01,West,Road,Standard,745,247.15,10.3,Medium,Clear,20.91
SHP-01762,2025-05-25,South,Air,Standard,379,359.76,4.16,Low,Storm,20.7
SHP-01763,2025-04-03,East,Road,Standard,709,143.21,2.82,High,Rain,27.73
SHP-01764,2025-11-05,North,Rail,Express,2696,510.43,3.39,Medium,Clear,48.9
SHP-01765,2025-01-08,North,Road,Standard,870,536.98,10.02,High,Clear,30.48
SHP-01766,2025-03-20,North,Road,Express,2022,457.56,1.91,Low,Clear,41.89
SHP-01767,2025-01-27,North,Road,Standard,2738,799.32,2.89,Medium,Clear,59.4
SHP-01768,2025-06-23,North,Air,Standard,1843,99.44,5.19,Medium,Rain,20.64
SHP-01769,2025-02-19,East,Sea,Express,2411,378.11,3.41,Low,Clear,73.81
SHP-01770,2025-07-18,West,Road,Express,511,131.83,0.86,High,Clear,17.85
SHP-01771,2025-12-15,West,Rail,Standard,1657,103.27,8.57,Medium,Clear,39.86
SHP-01772,2025-06-30,East,Sea,Standard,2583,237.36,8.7,Low,Clear,84.23
SHP-01773,2025-01-24,North,Road,Standard,1725,288.15,4.28,Medium,Clear,41.73
SHP-01774,2025-11-12,South,Air,Standard,2507,225.21,11.08,Medium,Clear,17.84
SHP-01775,2025-02-15,South,Road,Express,2124,79.53,3.56,Low,Clear,45.51
SHP-01776,2025-01-15,North,Sea,Express,320,254.86,3.96,High,Clear,24.36
SHP-01777,2025-06-02,East,Air,Standard,2783,239.93,0.5,High,Clear,16.28
SHP-01778,2025-08-10,East,Sea,Express,2598,106.84,3.21,Low,Clear,79.02
SHP-01779,2025-07-25,South,Air,Standard,434,603.61,3.69,Medium,Clear,14.26
SHP-01780,2025-09-30,South,Road,Standard,109,753.44,6.54,Medium,Clear,14.61
SHP-01781,2025-08-24,West,Sea,Standard,1180,266.69,3.21,High,Clear,46.32
SHP-01782,2025-12-06,West,Road,Standard,269,458.72,2.75,High,Clear,15.77
SHP-01783,2025-08-16,South,Road,Standard,1514,20.0,1.67,Medium,Storm,40.03
SHP-01784,2025-01-09,West,Air,Standard,2868,241.98,1.86,High,Storm,26.36
SHP-01785,2025-06-15,West,Air,Standard,1956,493.06,1.16,Medium,Clear,14.55
SHP-01786,2025-11-15,South,Sea,Standard,2661,246.06,3.51,Medium,Rain,83.99
SHP-01787,2025-08-02,South,Road,Express,1645,223.77,4.15,High,Clear,39.66
SHP-01788,2025-04-27,South,Air,Standard,2643,382.73,3.8,Medium,Clear,23.44
SHP-01789,2025-12-10,West,Air,Standard,145,912.18,2.4,Medium,Clear,8.69
SHP-01790,2025-03-13,West,Road,Express,1038,307.2,3.64,Medium,Clear,21.65
SHP-01791,2025-03-05,North,Road,Express,1162,268.67,3.8,Low,Clear,25.43
SHP-01792,2025-07-24,South,Road,Express,2925,564.47,3.31,Medium,Rain,59.87
SHP-01793,2025-07-28,East,Road,Standard,1995,333.88,3.62,High,Rain,47.47
SHP-01794,2025-03-13,South,Sea,Standard,2328,696.19,3.27,Medium,Clear,76.93
SHP-01795,2025-10-04,North,Rail,Standard,1017,105.0,8.88,High,Clear,28.22
SHP-01796,2025-10-01,West,Air,Standard,2372,106.25,1.65,Low,Clear,12.23
SHP-01797,2025-11-16,East,Sea,Express,295,124.54,6.53,Medium,Clear,17.97
SHP-01798,2025-12-04,West,Road,Standard,2208,437.66,0.52,High,Storm,51.89
SHP-01799,2025-04-05,West,Air,Standard,283,308.4,5.56,Medium,Rain,8.65
SHP-01800,2025-06-15,East,Road,Standard,2514,200.62,2.03,Low,Storm,61.05
SHP-01801,2025-02-01,South,Sea,Standard,2775,309.93,5.04,Medium,Rain,86.24
SHP-01802,2025-01-11,East,Road,Express,1201,481.14,1.67,Medium,Clear,24.88
SHP-01803,2025-10-28,North,Sea,Standard,1310,192.71,4.69,Low,Clear,40.34
SHP-01804,2025-08-05,East,Road,Standard,852,403.3,1.95,High,Clear,26.1
SHP-01805,2025-10-16,North,Road,Standard,2716,175.3,6.36,High,Clear,64.7
SHP-01806,2025-04-12,East,Air,Standard,2804,62.03,2.46,Medium,Rain,20.62
SHP-01807,2025-09-24,North,Road,Standard,2948,246.24,3.26,High,Clear,72.59
SHP-01808,2025-08-02,North,Rail,Standard,1467,54.6,0.5,High,Clear,33.67
SHP-01809,2025-06-28,North,Road,Standard,2572,190.48,1.77,Medium,Rain,53.58
SHP-01810,2025-03-29,North,Air,Express,704,270.59,7.02,Low,Rain,7.93
SHP-01811,2025-02-10,East,Road,Express,2492,125.39,1.94,Low,Clear,57.57
SHP-01812,2025-03-17,East,Road,Express,160,361.73,1.37,Low,Rain,12.17
SHP-01813,2025-02-15,East,Road,Express,139,204.33,4.62,Low,Clear,10.57
SHP-01814,2025-06-09,North,Rail,Standard,812,369.31,3.55,Medium,Clear,21.04
SHP-01815,2025-03-21,North,Road,Standard,1353,240.14,10.7,Medium,Clear,39.81
SHP-01816,2025-11-06,North,Road,Standard,1406,209.41,2.31,Low,Clear,27.66
SHP-01817,2025-03-27,North,Road,Express,2229,126.18,4.12,Low,Clear,45.78
SHP-01818,2025-04-02,West,Road,Express,1086,248.89,4.63,Medium,Clear,27.1
SHP-01819,2025-05-28,North,Rail,Express,2554,272.11,1.98,Low,Rain,39.17
SHP-01820,2025-06-10,South,Sea,Standard,1514,313.22,10.5,High,Rain,61.49
SHP-01821,2025-07-21,North,Road,Express,147,292.64,3.15,Low,Clear,11.52
SHP-01822,2025-08-30,North,Rail,Standard,1193,78.6,1.13,High,Rain,28.63
SHP-01823,2025-12-19,East,Air,Standard,342,467.64,0.5,High,Clear,18.43
SHP-01824,2025-01-02,East,Road,Standard,1889,320.98,3.99,Medium,Clear,39.6
SHP-01825,2025-08-13,North,Air,Standard,1784,253.62,1.64,Medium,Rain,13.99
SHP-01826,2025-10-16,North,Road,Standard,1074,310.97,7.05,High,Clear,29.64
SHP-01827,2025-08-21,South,Rail,Standard,2669,351.86,4.2,Low,Clear,43.18
SHP-01828,2025-03-18,North,Road,Standard,2347,774.62,0.92,High,Storm,57.04
SHP-01829,2025-04-26,North,Air,Standard,701,158.0,2.62,High,Clear,14.48
SHP-01830,2025-06-03,West,Air,Express,2246,161.47,3.58,Medium,Storm,20.51
SHP-01831,2025-04-13,East,Road,Standard,2141,99.72,3.21,Medium,Clear,46.45
SHP-01832,2025-07-13,East,Road,Standard,1956,39.98,5.56,Medium,Clear,40.11
SHP-01833,2025-06-15,South,Sea,Express,1771,326.61,3.29,Medium,Clear,61.49
SHP-01834,2025-12-25,South,Road,Express,1117,794.63,1.4,Medium,Clear,25.19
SHP-01835,2025-03-31,East,Rail,Standard,2259,197.47,2.57,Medium,Clear,38.15
SHP-01836,2025-06-23,East,Sea,Standard,1866,534.25,3.36,Low,Rain,64.96
SHP-01837,2025-05-02,East,Air,Standard,302,199.86,3.66,Medium,Clear,11.66
SHP-01838,2025-05-23,North,Rail,Standard,181,517.88,1.54,Medium,Clear,9.55
SHP-01839,2025-04-16,South,Air,Standard,1957,309.23,3.76,Low,Clear,15.25
SHP-01840,2025-11-01,South,Sea,Express,1960,250.45,1.9,Low,Clear,56.34
SHP-01841,2025-12-26,West,Rail,Standard,2571,159.57,5.18,Low,Rain,49.93
SHP-01842,2025-11-13,East,Rail,Express,1729,259.47,5.95,Medium,Rain,32.56
SHP-01843,2025-05-03,East,Road,Express,1182,431.85,4.35,Medium,Storm,33.58
SHP-01844,2025-01-09,North,Sea,Express,2803,143.73,5.32,Low,Clear,87.74
SHP-01845,2025-09-19,East,Air,Standard,1108,231.64,4.55,High,Clear,21.07
SHP-01846,2025-03-14,North,Road,Express,1975,283.07,2.68,High,Clear,49.1
SHP-01847,2025-12-25,South,Sea,Standard,2372,422.35,1.54,Medium,Storm,85.23
SHP-01848,2025-08-11,North,Rail,Standard,236,264.85,3.86,Low,Clear,10.19
SHP-01849,2025-02-10,East,Road,Standard,998,201.29,3.95,Medium,Clear,23.79
SHP-01850,2025-07-23,North,Rail,Standard,2340,296.15,4.19,Medium,Clear,47.23
SHP-01851,2025-09-21,South,Road,Express,313,509.91,2.39,High,Rain,20.86
